Wavelength (nm);Absorbance CV;Transmittance CV;;/Users/may-linnskuland/Desktop/spektrometri.sp;;;CV;
614.260;0.103;78.900
614.535;0.102;79.111
614.811;0.100;79.515
615.086;0.097;79.904
615.361;0.095;80.337
615.636;0.094;80.513
615.911;0.092;80.854
616.186;0.089;81.452
616.461;0.086;81.971
616.736;0.083;82.519
617.011;0.082;82.791
617.287;0.081;82.937
617.562;0.079;83.285
617.837;0.078;83.529
618.112;0.076;83.907
618.387;0.073;84.474
618.662;0.073;84.490
618.937;0.071;84.861
619.212;0.070;85.183
619.486;0.067;85.747
619.761;0.065;86.081
620.036;0.063;86.472
620.311;0.062;86.610
620.586;0.062;86.711
620.861;0.061;86.977
621.136;0.059;87.197
621.411;0.058;87.449
621.685;0.056;87.834
621.960;0.053;88.412
622.235;0.052;88.798
622.510;0.050;89.058
622.785;0.050;89.077
623.059;0.049;89.427
623.334;0.048;89.585
623.609;0.048;89.607
623.883;0.047;89.646
624.158;0.046;89.924
624.433;0.044;90.284
624.707;0.043;90.644
624.982;0.041;90.906
625.257;0.040;91.165
625.531;0.039;91.495
625.806;0.036;92.038
626.080;0.034;92.376
626.355;0.033;92.681
626.629;0.032;92.816
626.904;0.031;93.095
627.178;0.031;93.063
627.453;0.031;93.181
627.727;0.030;93.301
628.001;0.030;93.410
628.276;0.029;93.644
628.550;0.028;93.810
628.825;0.026;94.102
629.099;0.025;94.424
629.373;0.026;94.272
629.647;0.025;94.300
629.922;0.024;94.718
630.196;0.022;94.967
630.470;0.021;95.381
630.744;0.020;95.575
631.018;0.020;95.552
631.293;0.018;95.830
631.567;0.018;96.020
631.841;0.017;96.054
632.115;0.018;96.032
632.389;0.017;96.254
632.663;0.016;96.391
632.937;0.015;96.539
633.211;0.015;96.604
633.485;0.014;96.779
633.759;0.014;96.900
634.033;0.013;97.080
634.307;0.012;97.257
634.581;0.011;97.400
634.854;0.011;97.463
635.128;0.011;97.590
635.402;0.010;97.655
635.676;0.009;97.858
635.950;0.008;98.144
636.223;0.008;98.255
636.497;0.008;98.251
636.771;0.007;98.420
637.044;0.006;98.610
637.318;0.006;98.663
637.592;0.006;98.589
637.865;0.006;98.565
638.139;0.005;98.829
638.412;0.005;98.842
638.686;0.005;98.912
638.959;0.004;99.019
639.233;0.004;99.098
639.506;0.003;99.265
639.780;0.003;99.300
640.053;0.003;99.314
640.326;0.003;99.299
640.600;0.003;99.419
640.873;0.001;99.663
641.146;0.001;99.703
641.419;0.002;99.645
641.693;0.001;99.762
641.966;0.001;99.733
642.239;5.640E-4;99.870
642.512;3.466E-4;99.920
642.785;2.091E-4;99.952
643.058;1.183E-4;99.973
643.331;0.000;100.000
643.604;0.000;100.000
643.877;0.000;100.000
644.150;0.000;100.000
644.423;0.000;100.000
644.696;0.000;100.000
644.969;0.000;100.000
645.242;0.000;100.000
645.515;0.000;100.000
645.788;0.000;100.000
646.061;0.000;100.000
646.333;0.000;100.000
646.606;0.000;100.000
646.879;0.000;100.000
647.151;0.000;100.000
647.424;0.000;100.000
647.697;0.000;100.000
647.969;0.000;100.000
648.242;0.000;100.000
648.514;0.000;100.000
648.787;0.000;100.000
649.059;0.000;100.000
649.332;0.000;100.000
649.604;0.000;100.000
649.877;0.000;100.000
650.149;0.000;100.000
650.421;0.000;100.000
650.694;0.000;100.000
650.966;0.000;100.000
651.238;0.000;100.000
651.510;0.000;100.000
651.783;0.000;100.000
652.055;0.000;100.000
652.327;0.000;100.000
652.599;0.000;100.000
652.871;0.000;100.000
653.143;0.000;100.000
653.415;0.000;100.000
653.687;0.000;100.000
653.959;0.000;100.000
654.231;0.000;100.000
654.503;0.000;100.000
654.775;0.000;100.000
655.047;0.000;100.000
655.318;0.000;100.000
655.590;0.000;100.000
655.862;0.000;100.000
656.134;0.000;100.000
656.405;0.000;100.000
656.677;0.000;100.000
656.949;0.000;100.000
657.220;0.000;100.000
657.492;0.000;100.000
657.764;0.000;100.000
658.035;0.000;100.000
658.307;0.000;100.000
658.578;0.000;100.000
658.850;0.000;100.000
659.121;0.000;100.000
659.392;0.000;100.000
659.664;0.000;100.000
659.935;0.000;100.000
660.206;0.000;100.000
660.478;0.000;100.000
660.749;0.000;100.000
661.020;0.000;100.000
661.291;0.000;100.000
661.562;0.000;100.000
661.834;0.000;100.000
662.105;0.000;100.000
662.376;0.000;100.000
662.647;0.000;100.000
662.918;0.000;100.000
663.189;0.000;100.000
663.460;0.000;100.000
663.731;0.000;100.000
664.002;0.000;100.000
664.273;0.000;100.000
664.543;0.000;100.000
664.814;0.000;100.000
665.085;0.000;100.000
665.356;0.000;100.000
665.627;0.000;100.000
665.897;0.000;100.000
666.168;0.000;100.000
666.439;0.000;100.000
666.709;0.000;100.000
666.980;0.000;100.000
667.250;0.000;100.000
667.521;0.000;100.000
667.791;0.000;100.000
668.062;0.000;100.000
668.332;0.000;100.000
668.603;0.000;100.000
